time_s,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad
0.35000000000000003,0.11347837304009398,0.10510746111001762,0.34986410134404,0.10733444058205777,0.3108801961786538,0.42136863435143335
0.36,0.11651431985411666,0.10696825753789246,0.34986927001525225,0.1013147505253782,0.30613897458792305,0.4275142237191969
0.37,0.1195774492277895,0.10871944969883454,0.34986774820416716,0.09536177832866954,0.3013122836335369,0.43372418568616933
0.38,0.12266612249065252,0.11037235738469144,0.34986563349413385,0.08950773704567405,0.29642114273030185,0.4399335872384036
0.39,0.12577341681210544,0.11193981619668118,0.34986484449250627,0.08376261564289278,0.2914661197994741,0.44607903986383546
0.4,0.12888822957358173,0.11343361842285941,0.34986313543031256,0.07812030667426573,0.2864260552600779,0.4521044793020166
0.41000000000000003,0.13199668315006127,0.11486232782818716,0.34985458157021215,0.07256612807709706,0.2812607920389194,0.45796384675045987
0.42,0.13508367805340704,0.11622987858591534,0.34983041670281695,0.06708358098014289,0.27591819055354394,0.4636210362203985
0.43,0.13813456397038545,0.11753517447352756,0.34978012050752977,0.061658644507256444,0.27034429311125585,0.4690483193210495
0.44,0.1411368490053235,0.11877263046340035,0.3496926728773098,0.05628099639433071,0.26449408817069253,0.4742247840625913
0.45,0.144081686693261,0.11993339381515282,0.3495578813869078,0.05094272126150701,0.25833980126143796,0.4791360252447521
0.46,0.14696476404106545,0.12100696471136342,0.3493676401465309,0.04563586283929055,0.2518744263016992,0.48377545113222675
0.47000000000000003,0.1497863163960666,0.12198300392988363,0.3491169267865521,0.04035052973937914,0.24510981836918067,0.48814661727251263
0.48,0.15255025952137277,0.12285310105846649,0.34880432399619193,0.035075090404719234,0.23807024650620923,0.4922655374080662
0.49,0.15526266887787754,0.1236122018812427,0.3484318845188164,0.029799041208068644,0.23078337871893106,0.49616201966155815
0.5,0.15792995793701653,0.12425940339653062,0.34800427238148396,0.024517607784219297,0.2232712054024817,0.49987938449974445
0.51,0.16055716343281004,0.12479797377422985,0.3475273115598053,0.01923596306727049,0.21554341134241506,0.5034722018912712
0.52,0.16314676450266807,0.1252346526579739,0.3470062851067096,0.013970934095133725,0.20759505867185268,0.5070020344478969
0.53,0.165698366682528,0.1255784148467252,0.3464444449637295,0.00874912159994512,0.19940919862329531,0.5105316988593813
0.54,0.16820932379401832,0.12583890455832328,0.3458421449788778,0.00360169111487485,0.19096364231086316,0.5141190194481187
0.55,0.1706760466986443,0.1260247375255849,0.3451968038889262,-0.0014429486333034092,0.18224011613461366,0.5178111348866992
0.56,0.17309551098213935,0.1261419016681216,0.3445036364949115,-0.006366955631312177,0.1732336455900425,0.5216401843180876
0.5700000000000001,0.17546642061957274,0.12619253857434487,0.34375688735708687,-0.011169753296299767,0.16396018324093165,0.5256208492513861
0.58,0.17778963902452988,0.12617435549585757,0.34295122009652723,-0.01587229789450273,0.15446095122880577,0.5297498327391321
0.59,0.1800678133681497,0.1260807762085958,0.3420829361423499,-0.020517921701663333,0.14480246855842882,0.5340069737520494
0.6,0.18230443752180947,0.12590179205370472,0.3411507842558232,-0.0251690947206189,0.13507177818269644,0.5383574311144859
0.61,0.1845027558391531,0.12562541468084934,0.3401562466750829,-0.02990002465972985,0.1253670677823817,0.5427543395737042
0.62,0.18666486433480808,0.12523961527522492,0.3391033230637725,-0.034785898162837725,0.11578464984202785,0.547141626709875
0.63,0.1887912012555784,0.12473454146926362,0.3379979587421761,-0.0398904109356879,0.10640404420835647,0.5514571669127242
0.64,0.1908804509845605,0.12410461749689287,0.33684734672489525,-0.0452537660180079,0.09727365655851683,0.555636780607415
0.65,0.19292979787626172,0.12334999888489213,0.33565934104892114,-0.05088353080871455,0.08840006973136028,0.5596194692765346
0.66,0.19493546727144967,0.12247691342110284,0.3344421418310026,-0.056750473236465204,0.07974380258864944,0.56335366490408
0.67,0.19689350998934343,0.12149668391151547,0.3332042491279292,-0.06279049412496152,0.07122326068590823,0.5668033702334632
0.68,0.19880075665041172,0.12042360539617813,0.3319544719569056,-0.06891226192198818,0.06272679435204687,0.5699524087168846
0.6900000000000001,0.2006557927625119,0.11927220437952578,0.33070166460499006,-0.07500883240095035,0.05413093258601043,0.5728052117903446
0.7000000000000001,0.20245974360244787,0.1180545832609483,0.3294539961194326,-0.08097097638690487,0.045321470964818644,0.5753836609374421
0.71,0.20421666811627487,0.1167784686803397,0.3282178919267346,-0.08670013644285213,0.03621335624438249,0.5777207718257884
0.72,0.20593345611463373,0.11544630558281023,0.3269970657370611,-0.09211938462232316,0.026765324119380818,0.579852832181043
0.73,0.20761924329342882,0.11405541743224042,0.3257920713128532,-0.09718113512787063,0.016986098967906038,0.5818119039584042
0.74,0.20928440951574434,0.11259901344512718,0.3246005608585426,-0.10187086192272776,0.006930631290074096,0.583620431956243
0.75,0.2109391996385742,0.11106772312144858,0.3234181283219408,-0.10620677889931374,-0.0033129008662990955,0.5852889894727444
0.76,0.21259202754964587,0.10945135453306185,0.3222394254575991,-0.11023605381165646,-0.01364223647377738,0.586817106255118
0.77,0.21424768464533583,0.10774063416439013,0.3210592265743479,-0.11402841062066482,-0.023961448259586238,0.588196205805759
0.78,0.21590586490501323,0.10592873009357394,0.319873238757649,-0.11766798646705867,-0.03419731368815837,0.5894133508064741
0.79,0.21756043850340478,0.10401237775919821,0.31867862364041666,-0.12124420086134835,-0.04430765843531903,0.5904547777455456
0.8,0.21919971837143917,0.10199245799126493,0.3174743174716298,-0.12484235538401034,-0.054280454622570584,0.5913088458007305
0.81,0.2208077336905451,0.09987395472490256,0.31626123296091235,-0.12853487891901683,-0.06412550822475271,0.5919686048987214
0.8200000000000001,0.22236637333815198,0.09766533152234029,0.3150423140212137,-0.13237442094337526,-0.07386266509418116,0.5924342888332781
0.8300000000000001,0.22385812882159398,0.09537746534191105,0.3138223042126878,-0.13638991098206077,-0.08351089780072751,0.5927156587102811
0.84,0.22526897763366488,0.09302232286119662,0.31260709871156267,-0.14058602834224265,-0.09308139906793844,0.592833701743035
0.85,0.22659079537130936,0.09061155470239164,0.3114026943974055,-0.14494565523256675,-0.10257558739171202,0.5928210851519014
0.86,0.22782271895403114,0.08815515582272003,0.3102139293847027,-0.14943437837728313,-0.11198688830881665,0.5927209095271686
0.87,0.22897113981720563,0.08566034157336518,0.3090432961603935,-0.15400606775626446,-0.12130418530098419,0.5925835257007392
0.88,0.2300483897776268,0.083130807240772,0.30789010622444296,-0.1586087152083473,-0.13051498079433443,0.5924614760590519
0.89,0.2310705284140893,0.08056651473407012,0.3067502308628241,-0.1631898872674995,-0.139607112178612,0.5924029493952698
0.9,0.23205479736779022,0.07796405767721774,0.30561654677845596,-0.16770134253611335,-0.14856890496321773,0.5924443170241442
0.91,0.2330172460135466,0.07531753118110485,0.3044800366959538,-0.17210253032563605,-0.1573885103208199,0.5926024295874806
0.92,0.2339708577319475,0.07261971780326788,0.30333127557888134,-0.17636281191308,-0.16605352434802123,0.5928677471126078
0.93,0.23492432639044264,0.06986332452305294,0.3021619129108096,-0.18046240772097022,-0.17455176113672666,0.5932000377621214
0.9400000000000001,0.23588150403890165,0.06704200473587936,0.30096581861966076,-0.18439215752093974,-0.1828733905262223,0.5935287683036385
0.9500000000000001,0.2368414930384491,0.06415099944959882,0.2997397145975582,-0.18815202280471333,-0.19101381421856978,0.5937598425914525
0.96,0.23779935376875783,0.06118739660577448,0.2984832343152155,-0.19174812283486098,-0.19897604743483788,0.5937887960907657
0.97,0.23874732647230787,0.05815015213534635,0.29719840751418297,-0.1951884542814084,-0.20677130809231237,0.5935182822381639
0.98,0.23967629146843655,0.05504006411567868,0.2958886304439885,-0.19847824585606277,-0.2144170223379276,0.5928757305831818
0.99,0.24057707645039314,0.05185982374886546,0.29455732039023474,-0.20161644093471143,-0.22193236929063476,0.5918265275298427
1.0,0.24144132167947244,0.04861415051680015,0.29320663324126184,-0.20459452847105686,-0.2293324605909941,0.5903792987968997
1.01,0.24226187192432777,0.04530994689838574,0.29183672331230587,-0.20739807438584368,-0.23662282894029607,0.5885823519206377
1.02,0.2430328737117504,0.04195638743041483,0.29044591235836426,-0.21001044388235224,-0.24379585427356565,0.5865130665833558
1.03,0.24374979789487136,0.0385648203323292,0.2890317925739249,-0.212417683735882,-0.25083022951613065,0.5842637767845291
1.04,0.24440951616063805,0.03514830378297685,0.28759289709879793,-0.2146133918031028,-0.25769381185359785,0.581927759106029
1.05,0.24501042883703772,0.03172061698634429,0.28613037101592637,-0.21660257309912856,-0.26434933621015544,0.5795877981980069
1.06,0.24555254000813306,0.028294747788694095,0.2846491318991345,-0.21840376375689496,-0.27076162066634657,0.5773085299873459
